0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,120,121,29,30,120,121,0,0,1132,0,126,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,152,153,61,62,152,153,0,0,0,0,158,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,93,94,0,0,0,0,0,0,190,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,277,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,308,309,592,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,691,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,779,780,0,723,779,780,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,812,0,755,811,812,0,0,0,0,0,
0,555,555,556,555,300,301,302,555,555,556,556,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,587,587,588,587,332,333,334,587,587,588,588,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,619,619,620,619,364,365,366,619,619,620,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,367,0,430,0,368,0,0,0,0,0,0,0,510,0,0,592,0,0,0,0,0,0,0,0,0,0,
0,596,597,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,628,629,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,660,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,208,304,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,240,336,0,0,
0,286,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,592,0,0,0,0,0,271,272,0,0,0,
0,318,0,0,0,0,0,0,0,0,0,318,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0
